refer_id,name,photo,shop_number,market_name,street_address,city,state,language,contact_name,phone_number,shop_ownership,product_min_price,product_max_price,est_year,auto_approve_buyer_request,gst_number,created_date
241850,Madhusree Saree ,,,,"103, Park Street,  Near Parkstreet Thana ,",Kolkata,West Bengal,1,,9830036273,,5000,25000,1991,0,,2017-01-16 08:52:48
241860,Manish Enterprises ,,,,"Balaji Tower 3rd Floor 135 Cotton St,  ,",Kolkata,West Bengal,1,,9830018281,,600,6000,1996,0,,2017-01-16 08:52:56
241867,Mansaa Couture,,,,"7/1C, Lindsay Street, New Market, Opp. Simpark Mall,",Kolkata,West Bengal,1,,9836012310,,,,2016,0,,2017-01-16 08:53:02
241876,Maturam Ramprakash ,,,,"208, Jamunalal Bajaj Street,  ,",Kolkata,West Bengal,1,,9831045053,,,,1978,0,,2017-01-16 08:53:09
241880,Meghdoot Textiles Pvt Ltd ,,,,"95 B, 6th Floor, Aarth Building,  Opposite Commissioner Office ,",Kolkata,West Bengal,1,,7439491839,,,,,0,,2017-01-16 08:53:12
241887,Mina Saree Pvt Ltd ,,,,"4, 2nd Floor, Kali Krishna Tagore Street,  Opposite Ganesh Talkies ,",Kolkata,West Bengal,1,,9330590894,,,,2001,0,,2017-01-16 08:53:18
241888,Mittal Saree House ,,,,"6, Hanspukriya lane,  Laxmi plaza ,",Kolkata,West Bengal,1,,9903432180,,250,5000,2010,0,,2017-01-16 08:53:19
241899,Moolchand Motilal Syntex Pvt Ltd ,,,,"203/1, 2nd Floor, Parakh Kothi, Mahatma Gandhi Road, Burrabazar,  ,",Kolkata,West Bengal,1,,9748890811,,150,10000,1965,0,,2017-01-16 08:53:28
241907,MS Sarees Pvt Ltd ,,,,"24,1st Floor, Burtolla Street,  Near Satya Narayan AC Market ,",Kolkata,West Bengal,0,,9830015789,,,,,0,,2017-01-16 08:53:35
241908,Much More Fashion,,,,"New Market New Complex, New Market, Near Grand Oberoy,",Kolkata,West Bengal,1,,9830253622,,,,2010,0,,2017-01-16 08:53:36
241915,Muskan Sarees ,,,,"9, Ground Floor Radha shree market, Hariram Goenka Street,  Near Radha Shree Market ,",Kolkata,West Bengal,0,,9836110290,,,,,0,,2017-01-16 08:53:42
241923,Narayan Textiles ,,,,"T /14/2, Akra Road,  ,",Kolkata,West Bengal,1,,9830152437,,,,2001,0,,2017-01-16 08:53:48
241924,Narayani,,,,"50,2nd Floor,Room No B 12, Shyam Shree Market,Sir Hariram Goenka Street,  Near Dhaka Patty ,",Kolkata,West Bengal,1,,9831790502,,200,3000,2011,0,,2017-01-16 08:53:48
241928,Navdurga Creation Pvt Ltd ,,,,"143/1/1, Cotton Street, Burrabazar,  Near Satyanarayan Park AC Market ,",Kolkata,West Bengal,1,,9331020176,,,,1996,0,,2017-01-16 08:53:52
241929,Navneet Creations ,,,,"101, 1st Floor, Siddha Point, Park Street,  Opposite Seven Day School ,",Kolkata,West Bengal,1,,9830123422,,1000,10000,2001,0,,2017-01-16 08:53:53
241932,Navya Sangam Kriti ,,,,"97, odra,1th Floor, Trimurti Apartment, Park Street,  Near Park Street Police Station ,",Kolkata,West Bengal,1,,9831043636,,4000,15000,2010,0,,2017-01-16 08:53:56
241933,Nawoday Creation Pvt Ltd ,,,,"136, 2nd Floor, Cotton Street,  Near Satyanarayan Park AC Market ,",Kolkata,West Bengal,1,,9830671721,,300,1500,2004,0,,2017-01-16 08:53:57
241939,New,,,,"35-B, Shivtalla Street 1St Floor,",Kolkata,West Bengal,1,,9830160262,,,,2001,0,,2017-01-16 08:54:02
241949,Nirmal Fashion Pvt Ltd,,,,"111, Park Street,  ,",Kolkata,West Bengal,1,,9748768873,,,,2001,0,,2017-01-16 08:54:12
241960,Om Shiv Enterprise ,,,,"2 B, 3rd Floor, Tara Chand Dutta Street, Chittaranjan Avenue,  Near Krishna Cinema Hall ,",Kolkata,West Bengal,1,,9830930525,,100,1000,2005,0,,2017-01-16 08:54:21
241961,Om Stores ,,,,"50, Cotton Street,  Opp. SATYANARAYAN AC MARKET ,",Kolkata,West Bengal,1,,9874250303,,500,800,2006,0,,2017-01-16 08:54:22
241962,Nirmal Sarees,,,,"157/1C, A P C Road, Beadon Street, Beside Khanna Cinema,",Kolkata700006,West Bengal,1,Nirmal Dutta,9331037035,Y,200,10000,1996,1,,2017-01-16 08:54:23
241964,Oswal Fashion ,,,,"53, SIR HARIRAM GOENKA STREET,  Nr. SISHU BAZAR ,",Kolkata,West Bengal,1,,9883232057,,,,,0,,2017-01-16 08:54:25
241969,Palak Fashion Pvt Ltd ,,,,"60, Mcleod Street,  Near Assembly Of God Church ,",Kolkata,West Bengal,1,,9433148979,,2000,10000,2002,0,,2017-01-16 08:54:29
241976,Panghat Sarees Pvt Ltd ,,,,"2/2 B, Saraf Tower, Chetan Seth Street,  Near Axis Bank ,",Kolkata,West Bengal,1,,9830972212,,4000,100000,2003,0,,2017-01-16 08:54:35
241985,Paridhi Sarees Pvt Ltd ,,,,"30a, Burtolla Street, Burrabazar,  ,",Kolkata,West Bengal,1,,9830192919,,300,500,1966,0,,2017-01-16 08:54:42
241989,Pawan Fashion Pvt Ltd ,,,,"145, Cotton Street,  ,",Kolkata,West Bengal,1,,9831276290,,,,,0,,2017-01-16 08:54:46
241991,Pawan Textile ,,,,"201/ B, Mahatma Gandhi Road,Barabazar,  Near Burrabazar Gurudwara ,",Kolkata,West Bengal,1,,9830817575,,500,3000,1936,0,,2017-01-16 08:54:48
241992,Payal Sarees ,,,,"111,madho set lane,brij bose seva marketGoenka St  ,",Kolkata,West Bengal,0,,9836637415,,,,2009,0,,2017-01-16 08:54:49
241998,Pitty Sarees ,,,,"197, 2nd Floor, Mahatma Gandhi Road, Burrabazar,  Near Satyanayan Park A C Market, Burrabazar Gurudwara ,",Kolkata,West Bengal,0,,9163580000,,,,,0,,2017-01-16 08:54:54
242001,Pragya Sarees ,,,,"50, Shyam Shree Market, 1st Floor, Sir Hariram Goenka Street,  Near ICICI Bank ,",Kolkata,West Bengal,0,,9830061390,,1000,5000,1996,0,,2017-01-16 08:54:57
242005,Pramod Textile ,,,,"6, Ground Floor, Shop No 35, Hanspukur Lane,  Near Burrabazar Tiwari Brothers ,",Kolkata,West Bengal,1,,9830589842,Y,,,,0,,2017-01-16 08:55:56
242014,Promod Stores ,,,,"10/1 BURTALLA STREET,  Nr. Satyanarayan park ,",Kolkata,West Bengal,1,,9831763940,,,,,0,,2017-01-16 08:56:05
242015,Puja Fashion,,,,"160, Dudh Gali, Jamunalal Bajaj Street,  Opposite Of Central Bank Of India, Near Burrabazar Police Station,",Kolkata,West Bengal,1,,9007151053,Y,150,1300,1986,0,,2017-01-16 08:56:05
242026,Radheshyam Agarwala & Sons ,,,,"201 A, Mahatma Gandhi Road (Burrabazar),  Nr, SATYANARAYAN PARK AC MARKET ,",Kolkata,West Bengal,1,,9830184750,Y,35,300,1956,0,,2017-01-16 08:56:15
242029,Radhika Fashion ,,,,"9no, Jagamohan Mullick Lane,  Near Sattanarayan AC Market ,",Kolkata,West Bengal,1,,9831056248,Y,700,3000,2001,0,,2017-01-16 08:56:17
242032,Raj Couture Pvt Ltd ,,,,"30 F Free School St,  oppo fire brigade ,",Kolkata,West Bengal,1,,9831100271,,,,,0,,2017-01-16 08:56:20
242035,Raj Rajeswari Creations ,,,,"9, Chowringhee Lane,  Opposit Diamond Chamber ,",Kolkata,West Bengal,1,,9831977000,Y,1200,3000,2006,0,,2017-01-16 08:56:22
242040,Rajlakshmi Saree Pvt Ltd ,,,,"65 Bangur Arcade Sir Hariram Goenka Street,  Near Digambar Jain Temple ,",Kolkata,West Bengal,1,,9831060482,Y,,,2002,0,,2017-01-16 08:56:27
242041,Rajshree Creations Pvt Ltd ,,,,"65 Sir Hariram Goenka St Bangur Arcade, near kalkar street,  Gyn Mandir ,",Kolkata,West Bengal,1,,9331043935,Y,,,,0,,2017-01-16 08:56:27
242044,Rajwada Sarees ,,,,"Burrabazar,  Sir Hariram Goenka Street,  ,",Kolkata,West Bengal,0,,9007654758,N,2000,15000,2011,0,,2017-01-16 08:56:30
242051,Rangoli,,,,"45/1, Jaiswal Mansion, Rafi Ahmad Kidwai Road, Near Bata More,",Kolkata,West Bengal,1,,9883135272,Y,200,3000,1996,0,,2017-01-16 08:56:37
242056,Rani Sati Trading Company ,,,,"192, Jamunalal Bajaj Street, Burrabazar,  Near Mg Road Gurudwara ,",Kolkata,West Bengal,1,,9830241694,Y,300,2000,1980,0,,2017-01-16 08:56:41
242070,Regards Sarees Pvt Ltd,,,,"111, park street,  Near Loudon Street Crossing ,",Kolkata,West Bengal,1,Siddharth Diwan,9831172306,Y,1500,100000,1994,0,,2017-01-16 08:56:53
242087,RK Embroideries ,,,,"Burrabazar, Kolkata 12, Manohar DAS Street,  ,",Kolkata,West Bengal,1,,9830039216,Y,,,1966,0,,2017-01-16 08:57:08
242097,Roop Samrat Fashions,,,,"6, Hanspukur Lane, 3Rd Floor Room No. 305,",Kolkata,West Bengal,1,,9831096549,Y,,,1981,0,,2017-01-16 08:57:17
242104,Roopmani ,,,,"41,Dacca Patty, Shibtala Street, Burrabazar,  Near Hariram Goenka Street ,",Kolkata,West Bengal,1,,9475998800,,,,2015,0,,2017-01-16 08:57:23
242108,RP Sarees,,,,"9, Jagmohan Mullick Lane 1St Floor,",Kolkata,West Bengal,1,,9830053993,Y,500,150000,1966,0,,2017-01-16 08:57:26
242112,RT Fashion Pvt Ltd,,,,"39, kali krishna tagor street, ,",Kolkata,West Bengal,1,,9831002870,Y,500,50000,1981,0,,2017-01-16 08:57:30
242116,Rudraksha Boutique,,,,"85A, Burtolla Street, Burrabazar,  Near Satyanarayan Ac Market,",Kolkata,West Bengal,1,,9831194700,,,,2010,0,,2017-01-16 08:57:33
242118,Rupdarshi Raas ,,,,"109A, Ground Floor, Park Street, Park Street,  Opposite PNB Bank ,",Kolkata,West Bengal,1,,8444016166,,,,2008,0,,2017-01-16 08:57:35
242122,S Lalchand ,,,,"Shop No A 38, Lindsay Street, New Market,  Near Simpark Mall ,",Kolkata,West Bengal,1,,9831368962,Y,,,,0,,2017-01-16 08:57:38
242136,Saha Brothers ,,,,"Burrabazar,  113/B, Manohar DAS Katra Road,  ,",Kolkata,West Bengal,1,,9830130738,,,,,0,,2017-01-16 08:58:18
242137,Sagar Sangam Textile Pvt Ltd,,,,"180 B, Chittaranjan Avenue, Near Ram Mandir,",Kolkata,West Bengal,1,Giriraj,9830886535,Y,100,10000,1981,0,,2017-01-16 08:58:19
242147,Saiful Embroidery ,,,,"82C, Second Floor, Bartala Street, Burrabazar,  Near Axis Bank ,",Kolkata,West Bengal,1,,9831426786,,,,2000,0,,2017-01-16 08:58:27
242148,Sajani Fashion Pvt Ltd ,,,,"20 Maharshi Debendra Rd 2nd Floor,  ,",Kolkata,West Bengal,1,,9331022358,Y,1000,8000,1996,0,,2017-01-16 08:58:28
242149,Sajjan Kumar/ Ajay Kumar ,,,,"GOENKA MARKET, GROUND FLOOR, SHOP NO 9, 15, MULLICK STREET,  NEAR BURRABAZAR PS ,",Kolkata,West Bengal,1,,9830242592,Y,,,2001,0,,2017-01-16 08:58:29
242153,Salochana Sarees ,,,,"31, 1st Floor, Sir Hari Ram Goenka Street,  Near R R Agarwal Jewellery Show Room ,",Kolkata,West Bengal,1,,9330188875,Y,500,1500,2011,0,,2017-01-16 08:58:33
242160,Sanjay Synthetics ,,,,"A30,D R Mkt, Bankra,  Bombay Highway ,",Kolkata,West Bengal,1,,9830174432,N,20,250,2006,0,,2017-01-16 08:58:39
242173,Saraf Selections,,,,"14/1, Sir Hari Ram Goenka Street,  Near Saraf Creation ,",Kolkata,West Bengal,1,,9339927461,Y,200,3000,2000,0,,2017-01-16 08:58:51
242176,Sarbottam Sarees Pvt Ltd ,,,,"103, 3rd floor, Park Street,  Near Park Street Police Station ,",Kolkata,West Bengal,0,,9830008341,Y,1000,6000,1996,0,,2017-01-16 08:58:54
242179,Saree House Pvt Ltd ,,,,"P 16, 3rd Floor, Om Tower, Kalakar Street, Burrabazar,  ,",Kolkata,West Bengal,1,,9903074123,Y,30,200,2002,0,,2017-01-16 08:58:56
242180,Saree Sagar Pvt Ltd ,,,,"10, 1st Floor, Sir Hari Ram Goenka Street, Burrabazar,  Opposite Shyam Shree Market ,",Kolkata,West Bengal,1,,9830047430,Y,,,2004,0,,2017-01-16 08:58:57
242186,Sarvottam Sarees Pvt Ltd ,,,,"Ravi Auto House 103 Park St 3rd Fl,  ,",Kolkata,West Bengal,1,,9830044255,Y,500,20000,1976,0,,2017-01-16 08:59:03
242189,Satitex,,,,"9B, Madan Chatterjee Lane Near Ram Mandir,",Kolkata,West Bengal,1,Sushil,9830338717,Y,500,5000,1976,1,,2017-01-16 08:59:07
242190,Satya Kriti Fashion Pvt Ltd ,,,,"25/1, Shakespeare Sarani, Circus Avenue,  ,",Kolkata,West Bengal,1,,9830092738,Y,,,,0,,2017-01-16 08:59:08
242192,Satyakriti Fashions Pvt Ltd,,25-1,Kanodia House,Shakespeare Sarani,Kolkata,West Bengal,1,Vikram,9830030780,Y,2500,15000,2010,0,,2017-01-16 08:59:09
242195,SB Textile ,,,,"Burrabazar,  Behind Satyanarayan Ac Market ,",Kolkata,West Bengal,1,,8768511799,Y,500,4000,1995,0,,2017-01-16 08:59:12
308103,,,,,,,,1,,9825375126,,,,,0,,2017-08-03 18:05:17
242229,Shree Chand Jhawar ,,,,"86, Khengra Patti Street, Burrabazar,  Near Nandram Market ,",Kolkata,West Bengal,1,,9331253648,,,,,0,,2017-01-16 08:59:43
242233,Shree Durga Agencies,,,Girigovind Tower,"23, 3rd Floor, Goenka Lane, Burrabazar,  Near Dacca Patti ,",Kolkata,West Bengal,1,Sunil,9903106551,Y,40,500,2002,0,,2017-01-16 08:59:47
242236,Shree Ganesh Textile ,,,,"160, Jamunalal Bajaj Street,  Burrabazar Police Station ,",Kolkata,West Bengal,1,,9903621640,Y,150,400,2008,0,,2017-01-16 08:59:49
242242,Shree Lal Damani & Company ,,,,"36,kali krisha tagore estate, 4th floor,nala para crossing, ,",Kolkata,West Bengal,1,,9330036799,Y,400,8000,2007,0,,2017-01-16 08:59:54
242243,Shree Nidhi,,,,"50, Sir Hariram Goenka Street 2Rd Floor,",Kolkata,West Bengal,1,,9830048548,,,,,0,,2017-01-16 08:59:55
242244,Shree Niketan Creation Pvt Ltd ,,,,"107 1 Park St,  ,",Kolkata,West Bengal,1,,9830068489,,,,,0,,2017-01-16 08:59:56
242252,Shree Radhey Saree ,,,,"71/10, B T Road,  Near Rubber Factory ,",Kolkata,West Bengal,1,,9831330037,Y,150,1500,2005,0,,2017-01-16 09:07:12
242253,Shree Ram Saree Center,,,,"24, Kalakar Street Kalakar Market,",Kolkata,West Bengal,1,,9830236180,Y,,,,0,,2017-01-16 09:07:13
242256,Shree Saree Kunj Pvt Ltd,,,,"142/A, Jamunalal Bajaj Street,",Kolkata,West Bengal,1,,9830062620,Y,,,1916,0,,2017-01-16 09:07:15
242267,Shri Balaji Fabmark Pvt Ltd ,,,,"51,2nd Floor, Room Num- 204, Vivekananda Road,  Near Girish Park Metro ,",Kolkata,West Bengal,0,,9331024591,Y,600,6000,2012,0,,2017-01-16 09:07:24
242270,Shri Ram Traders ,,,,"203/1, M.G.ROAD,  Nr. Papaya patty ,",Kolkata,West Bengal,1,,9831137377,Y,90,1100,2007,0,,2017-01-16 09:07:27
242323,Swastik Saree ,,,,"49/1/1, Cotton Street,  Near Satyanarayan A.C.MARKET ,",Kolkata,West Bengal,0,,9331051047,Y,,,,0,,2017-01-16 09:08:15
242327,A Cube Apparels Llp,,,,"Chinar Park Atghara, Biswaspara",Kolkata,West Bengal,1,Ankit Mundhra,9830945025,Y,350,2000,2016,1,,2017-01-16 09:08:19
242330,Taradeep Fashion ,,,,"6, 3rd Flr, Room No-6, Lyons Range,  Behind Writers Building ,",Kolkata,West Bengal,1,,9830117750,Y,,,2011,0,,2017-01-16 09:08:21
242340,Tiara Fashions ,,,,"105, Kohinoor Building,  Near St Xaviers College ,",Kolkata,West Bengal,1,,9903446564,,,,2012,0,,2017-01-16 09:08:30
242341,Tikmani Sarees,,,,"134/1, Mahatma Gandhi Road,  ,",Kolkata,West Bengal,1,,9331022348,Y,0,0,0,0,,2017-01-16 09:08:32
242345,Umas Creation ,,,,"180A, Chittaranjan Avenue, Burrabazar,  Near Ram Mandir ,",Kolkata,West Bengal,1,,8450004050,N,,,2010,0,,2017-01-16 09:08:35
242351,Usha Textile ,,,,"201/A,M.G.ROAD,  Sada sukh Katra ,",Kolkata,West Bengal,1,,9830403299,,,,,0,,2017-01-16 09:08:40
242357,Vaidehi Creation ,,,,"132, Cotton Street,  Grd Flr ,",Kolkata,West Bengal,0,,9831264816,N,1000,2000,2000,0,,2017-01-16 09:08:45
242358,Vandana Sarees ,,,,"180, Mahatma Gandhi Road,  Near Gurdwara ,",Kolkata,West Bengal,1,,9331281999,Y,200,800,1976,0,,2017-01-16 09:08:46
242363,Varnika Saree Pvt Ltd,,,,"136, Cotton Street,2nd Flr,  A C Market ,",Kolkata,West Bengal,1,,9830414710,Y,,,2001,0,,2017-01-16 09:08:50
242369,Vedam,,,,"31, Shiv Talla Street Behind Gaugam Studio,",Kolkata,West Bengal,1,,9748060145,Y,,,1996,0,,2017-01-16 09:08:55
242376,Vijay Saree ,,,,"149, Cotten street,  Near tiwary sweets ,",Kolkata,West Bengal,0,,9831164965,,,,,0,,2017-01-16 09:10:56
242388,Aaradhana Dresses,,,,"56 Mahadik Colony, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9860807533,Y,,,,0,,2017-01-16 09:11:06
242396,Aishwarya Silk Saree Centre,,,,"Guruwar Peth,",Kolhapur,Maharashtra,0,,9422038201,Y,,,,0,,2017-01-16 09:11:12
242406,Ambika Saree Depot,,,,"Ambika Niwas, Station Road, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9822099566,Y,,,,0,,2017-01-16 09:11:20
242409,Ankush Dress Material,,,,"Main Road, Opposite Shri Ram Market, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9822274767,Y,,,1994,0,,2017-01-16 09:11:23
242415,Arihant Corporation,,,,"Building No 2/40, Ichalkaranji,Madanlal Bora Market,",Kolhapur,Maharashtra,1,,9422045558,Y,100,8000,1986,0,,2017-01-16 09:11:28
242417,Arihant Cutpiece Centre,,,,"Shop No A 7 Basement Bhavani Chambers, Bhavani Mandap, Behind Mahalaxmi Mandir,",Kolhapur,Maharashtra,0,,9823091751,,,,1994,0,,2017-01-16 09:11:29
242418,Arvind Saree Depot,,,,"236/7, E Tarabai Park,",Kolhapur,Maharashtra,1,,9922338300,,,,,0,,2017-01-16 09:11:30
242422,B Gurmukhdas,,166-5,,"Gandhi Nagar, Behind Bus Stand",Kolhapur,Maharashtra,1,Nitin,9326616616,Y,50,250,1994,0,,2017-01-16 09:11:33
242425,Bani Creation,,,,"Gandhi Nagar, Main Road, Gandhi Nagar, Near ICICI Bank,",Kolhapur,Maharashtra,0,,9370180903,Y,,,,0,,2017-01-16 09:11:36
242428,Bhagya Laxmi Saree Centre,,,,"Kurundwad,",Kolhapur,Maharashtra,1,,9372296466,Y,,,,0,,2017-01-16 09:11:38
242434,Chandni Ladies Designer Collection,,,,"Somwar Peth, Maharana Pratap Chowk,",Kolhapur,Maharashtra,1,,7058500179,,,,2014,0,,2017-01-16 09:11:43
242437,Chandrabhaga Sakshi Saree Centre,,,,"Sadar Bazaar Road, Kadamwadi,",Kolhapur,Maharashtra,1,,9156773762,Y,,,2015,0,,2017-01-16 09:11:45
242445,Chicks N Babes,,,,"Shop No. 15, Anant Paradise, Collector Office Road, Nagala Park, Near Mahaveer College,",Kolhapur,Maharashtra,1,,8446505163,,,,2010,0,,2017-01-16 09:11:52
242446,Damini Silk Sarees,,1168-8,Pargaonkar Complex,"Takala Chowk, Opposite Korgaonkar Lawn",Kolhapur,Maharashtra,2,Chandraprakash U Mandot,9371651413,Y,200,8000,2003,1,,2017-01-16 09:11:53
242447,Dap Saree & Dress Material,,,,"2338 A, Tarabai Road, Opposite Saraswati Cinema,",Kolhapur,Maharashtra,1,,9764384816,Y,,,2010,0,,2017-01-16 09:11:54
242451,Designer Fashion Dress Material,,,,"Shop No. B-1,Baker Residency, Tarabai Road, Opp. Sasane Ground, Near Hotel Woodhouse,",Kolhapur,Maharashtra,1,,9922340228,Y,,,2005,0,,2017-01-16 09:11:57
242464,Dwarkadas Shyamkumar,,,,"Gurunanak Market, Main Road, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9325166000,Y,,,1998,0,,2017-01-16 09:12:07
242474,Gokhale Ranade & Company,,,,"Baalaji Bhavan Building No 3097 Ground Floor, Mahadwar Road, Opposite Ambabai Mandir,",Kolhapur,Maharashtra,1,,9657849450,Y,,,1953,0,,2017-01-16 09:12:15
242476,Gungun Sarees,,,,"Shop No C 3, Lohiya Market, Opp Petrol Pump, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9881165151,Y,,,,0,,2017-01-16 09:12:17
242491,Kamini Collection,,,,"Mirajkar Tikadi, Mangalwar Peth,",Kolhapur,Maharashtra,1,,8446761592,Y,,,,0,,2017-01-16 09:12:29
242494,Kangan Creation,,,,"1168 D Mahadwar Road, Near Binkhambi Ganesh Temple,",Kolhapur,Maharashtra,1,,9822340006,Y,,,1997,0,,2017-01-16 09:12:32
242498,Kavita Senee Centre,,,,"Gandhi Nagar,",Kolhapur,Maharashtra,1,,9890506095,Y,,,,0,,2017-01-16 09:12:36
242502,Komal Sarees,,,,"Main Road, Gandhi Nagar, Near Aradhna Dresses, Near Vijaya Bank,",Kolhapur,Maharashtra,1,,9403952200,Y,,,2010,0,,2017-01-16 09:14:15
242510,Lavanya Creation,,,,"148 B Abhijit Complex, Mahadwar Road, Opposite Kamat Hotel,",Kolhapur,Maharashtra,1,,9960629295,Y,,,,0,,2017-01-16 09:14:22
242512,Laxmi Saree Centre,,,,"Guru Nanak Market,",Kolhapur,Maharashtra,1,,9420970277,Y,,,,0,,2017-01-16 09:14:24
242513,Le Style Creations,,,,"Devkar Panand, Sardar Park, Swapnur Apartment, Opp. Nikam Park,",Kolhapur,Maharashtra,1,,9156332812,Y,,,2015,0,,2017-01-16 09:14:24
242518,Madhuri Selection,,,,"Shop No. 29, 3148, Tulja Bhavani Sankul, Near Hindustan Bakery, Tarabai Road, A Ward,",Kolhapur,Maharashtra,1,,9372210060,N,,,,0,,2017-01-16 09:14:29
242574,Parlahad Astar Shopee,,,,"Raviwar Peth,",Kolhapur,Maharashtra,1,,9960417877,Y,,,,0,,2017-01-16 09:15:20
242577,Parvati Selection,,,,"Plot No 190, Main Road, Jai Mahadev Market, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9850111401,Y,,,2005,0,,2017-01-16 09:15:23
242582,Pink Collection,,,,"Reliance Mall, Dalal Market, Gala No. 40,",Kolhapur,Maharashtra,1,,9822333234,Y,,,,0,,2017-01-16 09:15:27
242586,Prutvi Saree Collection,,,,"Main Road, Kodoli,",Kolhapur,Maharashtra,1,,9923519611,Y,,,,0,,2017-01-16 09:15:32
242596,Raj Readymade and Saree Centre,,,,"Nangon, Main Road, Walwa,",Kolhapur,Maharashtra,0,,9923636530,,,,,0,,2017-01-16 09:15:40
242601,Ram Krishna Hari Saree Centre,,,,"Block No. 167/12 Police Station Road, Gandhi Nagar, Opp Sindhu Market,",Kolhapur,Maharashtra,1,,9422422676,Y,,,1999,0,,2017-01-16 09:15:45
242602,Ram Krushna Hari Collection,,,,"Main Road, Before Bus Stop, Near Swastik Market, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9371470076,Y,,,,0,,2017-01-16 09:15:46
242610,Renuka Kids Wear,,,,"Vidya Nagar,",Kolhapur,Maharashtra,1,,9970103241,Y,,,,0,,2017-01-16 09:15:52
242611,Reshma Saree Centre,,,,"Shop No 1, Shri Gurunanak Market, Opposite Gandhinagar Bus Stop, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9420969703,Y,,,1980,0,,2017-01-16 09:15:53
242618,Royal Drape,,,,"Laxmipuri,",Kolhapur,Maharashtra,1,,8087301818,Y,,,2014,0,,2017-01-16 09:15:59
242627,Sai Fashion,,,,"Sunlee Tower, Bus Route, 10th Lane, Near Post Office, Near O Ya Cake Shop, Rajarampuri,",Kolhapur,Maharashtra,1,,9552024697,Y,,,2013,0,,2017-01-16 09:16:06
242630,Sakhi Selection,,,,"78/2 B, Jotiba Road,",Kolhapur,Maharashtra,1,,9096383262,,,,2010,0,,2017-01-16 09:16:09
242633,Samata Silk,,,,"Central Panchayat Road, Gandhi Nagar, Opposite Ratnakar Bank,",Kolhapur,Maharashtra,1,,9422582927,Y,,,,0,,2017-01-16 09:16:12
242639,Sanskrutik Sarees,,,,"Vyankatrao High School Road,",Kolhapur,Maharashtra,1,,9922302301,N,,,,0,,2017-01-16 09:16:18
242640,Sapna Textiles,,,,"B 7 New Shri Gurunanak Market, Gandhi Nagar, Opposite Bus Stand,",Kolhapur,Maharashtra,1,,9881998599,N,,,,0,,2017-01-16 09:16:19
242645,Sarita Garments,,,,"Near New Shree Guru Nanak Market, Railway Station Road, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9423279912,,,,,0,,2017-01-16 09:16:23
242655,Sheetal Saree Centre,,,,"1182/20, 1st Floor, Potdar House, Lane No 4, Near Vidyalankar Classes, Rajarampuri,",Kolhapur,Maharashtra,1,,9405280532,Y,,,2013,0,,2017-01-16 09:16:34
242686,Sonal Dress Material,,,,"Main Road, Kolhapur Railway Station, Near Ganesh Talkies,",Kolhapur,Maharashtra,1,,9423276384,,,,,0,,2017-01-16 09:17:05
242688,Sony Textile,,,,"Gurunanak Market D 7, Gandhi Nagar, Near Bus Stand,",Kolhapur,Maharashtra,1,,8446113115,Y,,,2013,0,,2017-01-16 09:17:07
242699,Usha Sarees,,413,,"Gandhi Nagar Main Road, Off Swastik Market,",Kolhapur,Maharashtra,1,Rajesh Santani,9421287222,Y,100,5000,2011,0,,2017-01-16 09:17:17
242704,Vastra Sajawat,,,,"Mahadwar Road,",Kolhapur,Maharashtra,1,,9764227276,Y,,,,0,,2017-01-16 09:17:21
242705,Vastravihar,,,,"Main Road, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9822520580,Y,,,2005,0,,2017-01-16 09:17:22
242707,Vijay Dresses,,,,"Main Road, Shirol,",Kolhapur,Maharashtra,1,,9822967245,,,,,0,,2017-01-16 09:17:25
242710,Vikas Saree & Dress Materials,,,,"Shop No 9, Shree Ram Market, Main Road, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9423278672,Y,,,2013,0,,2017-01-16 09:17:28
242711,Vikram Textile,,,,"Main Road, Nigadewadi Corner, Surya Complex, Gandhi Nagar,",Kolhapur,Maharashtra,1,,9822211100,Y,,,,0,,2017-01-16 09:17:29
242718,Zeenat Fashion,,,,"0,",Kolhapur,Maharashtra,1,,8855908028,,,,,0,,2017-01-16 09:17:36
242753,Bhawana Tex,,,,"Shri Govinddevji Mkt,  Silver Talkies, ",Katni,Madhya Pradesh,1,Om Prakash Pamnani(Motu ) ,9827212304,,,,,0,,2017-01-16 09:18:12
242798,A Kumar Saree Wala,,38-24,,"Shivala, Near Prayag Narain Temple,",Kanpur,Uttar Pradesh,1,Anil Mehrotra,9889353355,Y,1050,15000,1945,1,,2017-01-16 09:19:01
242802,ADA CREATION,,,,"15/57 -10 Nanad Gao, Civil Line, Nand Gaon Colony, Civil Lines, Near Amba Nursing Home,",Kanpur,Uttar Pradesh,1,,9839909908,,,,2014,0,,2017-01-16 09:19:05
